Date,WARREN:open,WARREN:low,WARREN:high,WARREN:close,WARREN:volume,WARREN:average,WARREN:price_norm,WARREN:current_date,WARREN:sentiment,WARREN:volume_adi,WARREN:volume_obv,WARREN:volume_cmf,WARREN:volume_fi,WARREN:volume_em,WARREN:volume_sma_em,WARREN:volume_vpt,WARREN:volume_nvi,WARREN:volatility_atr,WARREN:volatility_bbm,WARREN:volatility_bbh,WARREN:volatility_bbl,WARREN:volatility_bbw,WARREN:volatility_bbhi,WARREN:volatility_bbli,WARREN:volatility_kcc,WARREN:volatility_kch,WARREN:volatility_kcl,WARREN:volatility_kchi,WARREN:volatility_kcli,WARREN:volatility_dcl,WARREN:volatility_dch,WARREN:volatility_dchi,WARREN:volatility_dcli,WARREN:trend_macd,WARREN:trend_macd_signal,WARREN:trend_macd_diff,WARREN:trend_ema_fast,WARREN:trend_ema_slow,WARREN:trend_adx,WARREN:trend_adx_pos,WARREN:trend_adx_neg,WARREN:trend_vortex_ind_pos,WARREN:trend_vortex_ind_neg,WARREN:trend_vortex_ind_diff,WARREN:trend_trix,WARREN:trend_mass_index,WARREN:trend_cci,WARREN:trend_dpo,WARREN:trend_kst,WARREN:trend_kst_sig,WARREN:trend_kst_diff,WARREN:trend_ichimoku_a,WARREN:trend_ichimoku_b,WARREN:trend_visual_ichimoku_a,WARREN:trend_visual_ichimoku_b,WARREN:trend_aroon_up,WARREN:trend_aroon_down,WARREN:trend_aroon_ind,WARREN:trend_psar,WARREN:trend_psar_up,WARREN:trend_psar_down,WARREN:trend_psar_up_indicator,WARREN:trend_psar_down_indicator,WARREN:momentum_rsi,WARREN:momentum_mfi,WARREN:momentum_tsi,WARREN:momentum_uo,WARREN:momentum_stoch,WARREN:momentum_stoch_signal,WARREN:momentum_wr,WARREN:momentum_ao,WARREN:momentum_kama,WARREN:momentum_roc,WARREN:others_dr,WARREN:others_dlr,WARREN:others_cr
2017-07-06,0.85,0.84,0.85,0.84,25,0.84,0.9882352941176471,2017-07-06,0.23404999999999995,-5276.666666666664,1955,-0.8479087452471483,-4.177633656035033,-800.0000000000015,-589.6392502134207,-38.91911764705886,1026.9993160175288,0.013193863313194698,0.8734999999999999,0.9099828726939101,0.8370171273060898,0.0729657453878203,0.0,0.0,0.8656666666666668,0.8656666666666668,0.8536666666666658,0.0,1.0,0.84,0.9,0.0,1.0,-0.005964183266252365,-0.002605134936496498,-0.0033590483297558675,0.8647045319932373,0.8706687152594896,16.263604761325343,37.623304039075165,46.36451181986554,0.9,1.15,-0.2499999999999999,-0.03964500883014209,29.645889510482956,-159.13978494624067,0.02650000000000008,-14.391630413503103,-2.178307766464113,-12.21332264703899,0.8674999999999999,0.87,0.875,0.875,4.0,100.0,-96.0,0.892936020476674,,0.892936020476674,0.0,0.0,39.74760388103516,15.552835668732726,-8.350567771793797,32.49433106575963,0.0,16.666666666666703,-100.0,-0.013970588235293957,0.8710363845626167,-6.666666666666672,-1.17647058823529,-1.183445764700286,4.999999999999982
2017-07-07,0.84,0.84,0.87,0.85,101,0.8698,1.0119047619047619,2017-07-07,-0.0044399999999999995,-5310.333333333331,2056,-0.8317736185383243,-3.4365431337443137,297.02970297029754,-491.120477637452,0.9082633053221296,1026.9993160175288,0.014874476981875228,0.8710000000000001,0.9067211421989844,0.8352788578010159,0.07144228439796851,0.0,0.0,0.8650000000000002,0.8650000000000002,0.8499999999999993,0.0,0.0,0.84,0.9,0.0,0.0,-0.0066954030123722585,-0.00342318855167165,-0.0032722144607006086,0.86244229630197,0.8691376993143423,15.370668588202832,42.167797306300116,39.1097316311769,0.9130434782608695,0.9565217391304348,-0.0434782608695653,-0.052755204041343325,28.73411242944061,-98.24561403509023,-0.01100000000000012,-14.777817869458001,-4.184322794383899,-10.593495075074102,0.8674999999999999,0.87,0.8725,0.875,4.0,96.0,-92.0,0.8897598592480735,,0.8897598592480735,0.0,0.0,43.50092601364335,21.25532453897523,-9.188756209669565,33.474991827394575,16.666666666666668,5.555555555555595,-83.33333333333333,-0.014235294117647124,0.8707779633878143,-5.55555555555556,1.1904761904761862,1.183445764700286,6.25
2017-07-08,0.85,0.84,0.86,0.84,1396,0.845,0.9882352941176471,2017-07-08,0.13262000000000002,-6706.333333333331,660,-0.8852932239440899,-4.939894114637985,-7.163323782234969,-9380.80529139105,-15.221148459383766,1026.9993160175288,0.015387029283687705,0.8680000000000001,0.9035527776692631,0.8324472223307371,0.07110555533852603,0.0,0.0,0.863666666666667,0.863666666666667,0.846666666666666,0.0,1.0,0.84,0.9,0.0,1.0,-0.007989715884547333,-0.004336494018246787,-0.003653221866300546,0.8589896353324362,0.8669793512169836,14.541513570303357,37.9091115285683,35.1598915041538,0.9047619047619048,1.1904761904761905,-0.2857142857142857,-0.06747652955413638,28.438369589421537,-122.5225225225263,-0.008000000000000118,-16.455800583527324,-6.49475814300753,-9.961042440519794,0.8674999999999999,0.87,0.88,0.875,16.0,92.0,-76.0,0.8867742676931891,,0.8867742676931891,0.0,0.0,40.76612558938371,11.003574262596388,-10.783467178311044,30.514598183771113,0.0,5.555555555555595,-100.0,-0.01564705882352957,0.8700804861275517,-2.325581395348839,-1.17647058823529,-1.183445764700286,4.999999999999982
2017-07-09,0.84,0.84,0.84,0.84,154,0.84,1.0,2017-07-09,-0.10705,-6706.333333333331,814,-0.8552448065771122,-4.2341949554039875,-0.0,-8442.724762251946,-16.42352941176472,1026.9993160175288,0.013848326355318935,0.8660000000000002,0.9030944739819836,0.8289055260180168,0.0741889479639668,0.0,0.0,0.8596666666666669,0.8596666666666669,0.845666666666666,0.0,1.0,0.84,0.9,0.0,1.0,-0.008912727782866225,-0.005251740771170675,-0.003660987011695551,0.8560681529736,0.8649808807564662,13.771583910825273,37.9091115285683,35.15989150415379,0.7142857142857143,1.2857142857142858,-0.5714285714285715,-0.08252912666097914,28.02677287677142,-141.73228346457043,-0.006000000000000227,-22.414411293494105,-9.484203243410317,-12.930208050083788,0.8674999999999999,0.87,0.88,0.875,12.0,88.0,-76.0,0.8839678116315978,,0.8839678116315978,0.0,0.0,40.76612558938372,10.453298420278784,-12.018687617792569,30.514598183771113,0.0,5.555555555555595,-100.0,-0.02105882352941202,0.866639477347818,-2.325581395348839,0.0,0.0,4.999999999999982
2017-07-10,0.84,0.84,0.87,0.87,765,0.8699,1.0357142857142858,2017-07-10,0.07799,-5941.333333333331,1579,-0.58776228169368,-0.3507385332034154,58.82352941176481,-436.84240931075476,27.321428571428598,1026.9993160175288,0.015463493719787044,0.8655000000000003,0.9020923489270648,0.8289076510729357,0.07318469785412907,0.0,0.0,0.8566666666666668,0.8566666666666668,0.8396666666666659,0.0,0.0,0.84,0.9,0.0,0.0,-0.007141153312513748,-0.00562962327943929,-0.0015115300330744586,0.8582115140545845,0.8653526673670983,14.389126104747804,47.187854028069054,29.90566519802626,0.9,1.15,-0.2499999999999999,-0.09032043905202702,28.083592087628038,-32.60869565217813,0.024499999999999744,-25.102837230417563,-12.527343997325847,-12.575493233091716,0.865,0.87,0.88,0.875,8.0,84.0,-76.0,0.8813297429337019,,0.8813297429337019,0.0,0.0,51.39723795720369,28.617935303674415,-9.514516764717184,43.91064533921677,60.0,20.00000000000004,-40.0,-0.022911764705882853,0.8667156320986363,1.1627906976744196,3.571428571428581,3.5091319811270143,8.749999999999991
2017-07-11,0.87,0.87,0.87,0.87,0,0.0,1.0,2017-07-11,-0.09699,-5941.333333333331,1579,-0.5889601408273607,-0.3006330284600704,,-436.84240931075476,27.321428571428598,1026.9993160175288,0.01391714434780834,0.8650000000000004,0.9010555127546409,0.82894448724536,0.07211102550928095,0.0,0.0,0.8566666666666668,0.8566666666666668,0.8426666666666659,0.0,0.0,0.84,0.9,0.0,0.0,-0.005671786951838564,-0.005638056013919145,-3.373093791941926e-05,0.8600251272769561,0.8656969142287947,14.962558141961583,47.18785402806905,29.905665198026256,1.05,0.95,0.10000000000000009,-0.0927311375863933,27.682733794771643,24.276377217549086,0.024999999999999578,-23.27734095594036,-15.076367339421104,-8.200973616519256,0.865,0.87,0.88,0.875,4.0,80.0,-76.0,0.8788499583576798,,0.8788499583576798,0.0,0.0,51.39723795720369,28.617935303674415,-7.591115511153319,38.46846846846847,60.0,40.000000000000036,-40.0,-0.018205882352941627,0.8667623432092161,-2.247191011235957,0.0,0.0,8.749999999999991
2017-07-12,0.87,0.87,0.87,0.87,0,0.0,1.0,2017-07-12,0.03827000000000001,-5941.333333333331,1579,-0.42679291600911795,-0.25768545296577466,,-485.3804547897275,0.0,1026.9993160175288,0.012525429913027505,0.8655000000000005,0.9015416425818813,0.8294583574181197,0.07208328516376161,0.0,0.0,0.8576666666666668,0.8576666666666668,0.8436666666666659,0.0,0.0,0.84,0.9,0.0,0.0,-0.004455938242456714,-0.00540163245962666,0.0009456942171699456,0.8615597230805013,0.866015661322958,15.495030747945808,47.187854028069054,29.905665198026256,1.05,0.95,0.10000000000000009,-0.09124530366013346,27.217943052400855,22.98850574712142,-0.0055000000000005045,-20.640272597941763,-17.04109859374926,-3.599174004192502,0.865,0.87,0.88,0.88,4.0,76.0,-72.0,0.8765189608562189,,0.8765189608562189,0.0,0.0,51.39723795720369,28.617935303674415,-6.071180727515285,45.0,60.0,60.000000000000036,-40.0,-0.015500000000000291,0.8668083899825726,-2.247191011235957,0.0,0.0,8.749999999999991
2017-07-13,0.87,0.87,0.88,0.87,92,0.8701,1.0,2017-07-13,0.10731000000000002,-6033.333333333331,1671,-0.44033555897962673,-0.22087324539923545,54.34782608695662,-520.3254140041095,0.0,1026.9993160175288,0.012272886921724756,0.8660000000000005,0.9020000000000011,0.83,0.07200000000000117,0.0,0.0,0.8590000000000002,0.8590000000000002,0.8439999999999992,0.0,0.0,0.84,0.9,0.0,0.0,-0.0034525702992947993,-0.0050118200275602875,0.0015592497282654882,0.8628582272219626,0.8663107975212574,16.403286645796886,50.2811073699052,28.154064366225306,1.0555555555555556,1.0555555555555556,0.0,-0.08702735608944175,27.02292897426916,37.442922374424434,-0.0060000000000005604,-18.003204239943173,-18.448701499293293,0.44549725935011963,0.865,0.87,0.88,0.88,24.0,72.0,-48.0,0.84,0.84,,1.0,0.0,51.39723795720369,28.018490674354183,-4.84286664921396,41.484341484341485,60.0,60.000000000000036,-40.0,-0.010941176470588454,0.8668537818670778,1.1627906976744196,0.0,0.0,8.749999999999991
2017-07-14,0.87,0.85,0.87,0.85,168,0.8501,0.9770114942528736,2017-07-14,-0.22923,-6201.333333333331,1503,-0.4638430600016416,-0.6693199246279166,-178.5714285714289,-486.1500154608413,-3.8620689655172447,1026.9993160175288,0.013045598229552282,0.8635000000000007,0.8965302891298288,0.8304697108701726,0.06606057825965617,0.0,0.0,0.8573333333333336,0.8573333333333336,0.8423333333333325,0.0,0.0,0.84,0.9,0.0,0.0,-0.004222551878876879,-0.004853966397823606,0.000631414518946727,0.8608800384185837,0.8651025902974606,15.977817172751799,44.64857199300998,36.202311417872046,0.8,1.1,-0.30000000000000004,-0.08546216814694167,26.744379825657347,-48.30917874396693,-0.0035000000000007248,-21.851887703795178,-19.657244765335605,-2.194642938459573,0.865,0.87,0.88,0.88,20.0,68.0,-48.0,0.8408,0.8408,,0.0,0.0,44.27220050600956,26.818606967049305,-5.843967808036541,35.79150579150579,20.0,46.66666666666671,-80.0,-0.006647058823529561,0.8659719661888561,-1.1627906976744196,-2.298850574712641,-2.3256862164267282,6.25
2017-07-15,0.85,0.85,0.85,0.85,143,0.85,1.0,2017-07-15,-0.18356,-6201.333333333331,1646,-0.44806533460196635,-0.5737027925382142,-0.0,-36.15001546084049,-3.8620689655172447,1026.9993160175288,0.011741038406597053,0.8610000000000009,0.8899136645896034,0.8320863354103983,0.05782732917920508,0.0,0.0,0.8563333333333336,0.8563333333333336,0.8443333333333325,0.0,0.0,0.84,0.89,0.0,0.0,-0.004777693550869988,-0.004838711828432883,6.10182775628949e-05,0.8592061863541862,0.8639838799050562,15.58273837635279,44.64857199300998,36.202311417872046,0.9411764705882353,1.2352941176470589,-0.2941176470588236,-0.08558260622311306,26.55635729507071,-83.33333333334018,0.01899999999999913,-23.333274606530395,-20.650760786783085,-2.68251381974731,0.865,0.87,0.88,0.88,16.0,64.0,-48.0,0.841584,0.841584,,0.0,0.0,44.27220050600956,25.947308115287242,-6.648511243822461,44.211017740429504,25.0,35.000000000000036,-75.0,-0.007352941176470784,0.8659054855803697,-1.1627906976744196,0.0,0.0,6.25
2017-07-16,0.85,0.85,0.85,0.85,0,0.0,1.0,2017-07-16,0.08319000000000001,-6201.333333333331,1646,-0.4479340153858355,-0.4917452507470408,,-36.15001546084049,0.0,1026.9993160175288,0.010566934565937349,0.8605000000000009,0.8898087017795072,0.8311912982204946,0.05861740355901257,0.0,0.0,0.8570000000000002,0.8570000000000002,0.845999999999999,0.0,0.0,0.84,0.89,0.0,0.0,-0.005158186957122446,-0.004902606854170796,-0.00025558010295164985,0.8577898499920037,0.8629480369491261,15.215879493982282,44.64857199300999,36.20231141787205,0.9411764705882353,1.0588235294117647,-0.11764705882352944,-0.08666691728863266,26.22370671180695,-77.62557077626256,-0.010500000000000953,-21.561021295865796,-21.40445005638395,-0.15657123948184548,0.865,0.87,0.88,0.88,12.0,60.0,-48.0,0.84235232,0.84235232,,0.0,0.0,44.27220050600956,25.947308115287242,-7.307561951466369,44.211017740429504,25.0,23.33333333333337,-75.0,-0.010470588235294453,0.8655450421564187,-3.4090909090909123,0.0,0.0,6.25
2017-07-17,0.85,0.84,0.85,0.84,1,0.84,0.9882352941176471,2017-07-17,0.012680000000000002,-6202.333333333331,1645,-0.44806533460196635,-0.4229245006403207,-5000.000000000009,-487.40910496440125,-0.011764705882352951,1026.9993160175288,0.010510241109343616,0.8595000000000009,0.8901431068920906,0.8288568931079112,0.06128621378417942,0.0,0.0,0.8560000000000002,0.8560000000000002,0.8469999999999992,0.0,1.0,0.84,0.89,0.0,1.0,-0.006195232367068093,-0.005161131956750256,-0.0010341004103178375,0.8550529499932339,0.861248182360302,14.246987577445925,41.72936478590252,40.37352370960901,0.8888888888888888,1.0555555555555556,-0.16666666666666674,-0.0904321108777833,25.766584799917503,-110.93161012386318,-0.01950000000000096,-21.997672348111923,-22.02021358578224,0.02254123767031757,0.865,0.87,0.8825000000000001,0.88,8.0,56.00000000000001,-48.00000000000001,0.88,,0.88,0.0,1.0,40.74488340230851,25.94100992889838,-8.87155383994329,15.238095238095239,0.0,16.666666666666703,-100.0,-0.013852941176471067,0.8649661511559957,-1.176470588235295,-1.17647058823529,-1.183445764700286,4.999999999999982
2017-07-18,0.84,0.84,0.86,0.86,100,0.86,1.0238095238095237,2017-07-18,-0.031189999999999996,-6102.333333333331,1745,-0.4149992244454785,-0.07679242912027467,100.00000000000018,-498.97935289828564,2.3691876750700303,1026.9993160175288,0.011459216998409256,0.8595000000000009,0.8901431068920906,0.8288568931079112,0.06128621378417942,0.0,0.0,0.856666666666667,0.856666666666667,0.8476666666666659,0.0,0.0,0.84,0.89,0.0,0.0,-0.005341689798027627,-0.00519724352500573,-0.0001444462730218971,0.8558140346096594,0.8611557244076871,13.90217067448524,42.75028738904491,35.38983843554595,0.8888888888888888,1.1111111111111112,-0.22222222222222232,-0.09117370167507632,25.758670048806604,-43.180621379680076,-0.009500000000000952,-19.64102727053661,-21.71205980545363,2.0710325349170198,0.865,0.87,0.88,0.88,4.0,52.0,-48.0,0.8792,,0.8792,0.0,0.0,49.42394934397462,26.121327839748105,-7.727564230223425,34.74903474903475,50.0,25.00000000000004,-50.0,-0.01752941176470635,0.8647364759955843,2.380952380952383,2.3809523809523725,2.353049741019414,7.499999999999996
2017-07-19,0.86,0.86,0.86,0.86,0,0.0,1.0,2017-07-19,-0.13953000000000002,-6102.333333333331,1745,-0.4563378033205619,-0.06582208210309258,,-547.5533693884672,2.380952380952383,1026.9993160175288,0.01031329529856833,0.8580000000000009,0.8852763633939732,0.8307236366060285,0.05455272678794465,0.0,0.0,0.8586666666666669,0.8586666666666669,0.8496666666666659,0.0,0.0,0.84,0.89,0.0,0.0,-0.004612085907206298,-0.005080212001445843,0.0004681260942395451,0.8564580292850965,0.8610701151923028,13.581983550307458,42.7502873890449,35.38983843554595,1.0666666666666667,1.1333333333333333,-0.06666666666666665,-0.08967649020502393,25.092763887220492,5.797101449267763,-0.018000000000000904,-18.83616163708462,-21.015762517305525,2.1796008802209066,0.865,0.87,0.88,0.88,4.0,48.0,-44.0,0.878416,,0.878416,0.0,0.0,49.42394934397462,36.26779138943925,-6.807386579530471,36.42857142857142,50.0,33.33333333333337,-50.0,-0.016647058823529903,0.8645174228798214,1.176470588235295,0.0,0.0,7.499999999999996
2017-07-20,0.86,0.86,0.88,0.88,100,0.88,1.0232558139534884,2017-07-20,0.0036499999999999866,-6002.333333333331,1845,-0.4222793888369192,0.22929535819734947,200.00000000000037,-447.55336938846705,2.325581395348839,1026.9993160175288,0.011281965768711499,0.8575000000000008,0.8826992063367098,0.8323007936632918,0.05039841267341805,0.0,0.0,0.8600000000000003,0.8600000000000003,0.8519999999999992,1.0,0.0,0.84,0.88,1.0,0.0,-0.0023924579482188513,-0.004542661190800446,0.0021502032425815944,0.8600798709335431,0.862472328881762,14.28649642100535,49.91979626449845,30.957890235408392,1.125,0.8125,0.3125,-0.08206329533074766,24.971822103616226,113.2075471698032,-0.017500000000000848,-16.810043029014,-20.29717385875815,3.4871308297441495,0.865,0.87,0.88,0.88,16.0,44.0,-28.0,0.84,0.84,,1.0,0.0,56.76779996725165,38.72654113845389,-3.678015539129679,53.68480725623583,100.0,66.6666666666667,-0.0,-0.012352941176471122,0.8648682825301341,4.761904761904766,2.3255813953488413,2.2989518224698773,9.999999999999986
2017-07-21,0.88,0.88,0.88,0.88,1,0.88,1.0,2017-07-21,-0.05423,-6002.333333333331,1846,-0.4208264979298492,0.196538878454871,0.0,-477.2563396854968,2.325581395348839,1026.9993160175288,0.01015376919184035,0.8585000000000008,0.885537011669193,0.8314629883308087,0.05407402333838429,0.0,0.0,0.8610000000000004,0.8610000000000004,0.8529999999999994,1.0,0.0,0.84,0.88,1.0,0.0,-0.0006261687159838658,-0.0037593626958371297,0.003133193979853264,0.8631445061745364,0.8637706748905203,14.940686943796246,49.91979626449844,30.957890235408392,1.3076923076923077,0.9230769230769231,0.3846153846153846,-0.07050331072680377,24.343648282989758,152.00478755235645,0.011499999999999178,-14.43281820892631,-19.6074567044231,5.17463849549679,0.865,0.87,0.88,0.88,12.0,40.0,-28.0,0.8408,0.8408,,0.0,0.0,56.76779996725165,36.626835773890505,-1.1776390247548456,67.84493284493284,100.0,83.33333333333337,-0.0,-0.005911764705882727,0.8652111911466325,4.761904761904766,0.0,0.0,9.999999999999986
2017-07-22,0.88,0.88,0.88,0.88,1,0.88,1.0,2017-07-22,0.09645000000000001,-6002.333333333331,1847,-0.4207278975320212,0.16846189581846088,0.0,-476.5400073072733,0.0,1026.9993160175288,0.009138392272656315,0.8595000000000008,0.8881181760425099,0.8308818239574918,0.057236352085018094,0.0,0.0,0.8620000000000007,0.8620000000000007,0.8539999999999995,1.0,0.0,0.84,0.88,1.0,0.0,0.0007648119499092942,-0.002854527766687845,0.0036193397165971393,0.8657376590707615,0.8649728471208522,15.548149572102078,49.919796264498444,30.957890235408392,1.3636363636363635,0.8181818181818182,0.5454545454545453,-0.056646739994812643,23.92893311414152,132.024004364423,0.010499999999999177,-12.681760769109962,-19.016185207663852,6.33442443855389,0.8625,0.87,0.88,0.88,8.0,36.0,-28.0,0.841584,0.841584,,0.0,0.0,56.76779996725165,69.73740566999797,0.8609749256554302,69.69967532467533,100.0,100.00000000000004,-0.0,0.0016764705882348352,0.8655463289123002,1.1494252873563229,0.0,0.0,9.999999999999986
2017-07-23,0.88,0.88,0.88,0.88,0,0.0,1.0,2017-07-23,-0.013679999999999993,-6002.333333333331,1847,-0.4207278975320212,0.1443959107015379,,-529.4888970080815,0.0,1026.9993160175288,0.008224553045390683,0.8605000000000007,0.8904833287011312,0.8305166712988702,0.05996665740226104,0.0,0.0,0.8626666666666674,0.8626666666666674,0.8556666666666664,1.0,0.0,0.84,0.88,1.0,0.0,0.001845895811222853,-0.0019144430511057057,0.0037603388623285586,0.8679318653675674,0.8660859695563445,16.112222012671783,49.919796264498444,30.957890235408392,1.3636363636363635,0.6363636363636364,0.7272727272727272,-0.04172975544837291,23.633945609085373,112.7450980392098,0.009499999999999287,-10.374127210473997,-17.74087848618372,7.366751275709724,0.8625,0.87,0.88,0.88,4.0,32.0,-28.0,0.84235232,0.84235232,,0.0,0.0,56.76779996725165,77.39480296068268,2.550679130146637,69.69967532467533,100.0,100.00000000000004,-0.0,0.00797058823529373,0.8658738719268902,1.1494252873563229,0.0,0.0,9.999999999999986
2017-07-24,0.88,0.88,0.88,0.88,0,0.0,1.0,2017-07-24,-0.18875999999999998,-6002.333333333331,1847,-0.45063795853269534,0.12376792345846106,,-603.0279503105622,0.0,1026.9993160175288,0.007402097740851615,0.8605000000000007,0.8904833287011312,0.8305166712988702,0.05996665740226104,0.0,0.0,0.8650000000000008,0.8650000000000008,0.8599999999999998,1.0,0.0,0.84,0.88,1.0,0.0,0.0026718629867679144,-0.0009971818435309818,0.0036690448302988963,0.8697885014648647,0.8671166384780968,16.636003564629362,49.91979626449844,30.957890235408392,1.5,0.875,0.625,-0.02665932968459623,23.014826534645767,107.0075757575708,0.009499999999999287,-6.134790473385214,-15.829935804723144,9.69514533133793,0.8625,0.87,0.88,0.88,4.0,28.000000000000004,-24.000000000000004,0.8431052736000001,0.8431052736000001,,0.0,0.0,56.76779996725165,48.806243672386614,3.9703937641454248,78.06122448979592,100.0,100.00000000000004,-0.0,0.011970588235293733,0.8684350962301771,1.1494252873563229,0.0,0.0,9.999999999999986
2017-07-25,0.88,0.82,0.88,0.82,949,0.8557,0.9318181818181818,2017-07-25,0.29273000000000005,-6951.333333333331,898,-0.425342008675342,-8.028198922749898,-189.67334035827218,-557.0996603158633,-64.70454545454551,1026.9993160175288,0.01266188796676646,0.8590000000000007,0.8935832329315824,0.8244167670684189,0.06916646586316344,0.0,1.0,0.8640000000000008,0.8640000000000008,0.8529999999999998,0.0,1.0,0.82,0.88,0.0,1.0,-0.001497785100617155,-0.0010973024949482166,-0.00040048260566893836,0.8621287320087317,0.8636265171093489,17.319690274510013,32.3272282948054,55.289480099455865,0.6428571428571429,0.9285714285714286,-0.2857142857142857,-0.025625841948483646,23.7006733427087,-107.2695035461039,-0.009000000000000674,-8.81088528521306,-14.413254025761729,5.60236874054867,0.8525,0.86,0.88,0.88,16.0,100.0,-84.0,0.88,,0.88,0.0,1.0,34.80569686249838,19.272791680372464,-2.2879910986859953,27.91116446578631,0.0,66.6666666666667,-100.0,0.008705882352940675,0.8659008978188769,-5.747126436781615,-6.818181818181824,-7.061756721395343,2.499999999999991
2017-07-26,0.82,0.82,0.87,0.87,52,0.8681,1.0609756097560976,2017-07-26,-0.01606000000000001,-6899.333333333331,950,-0.40334741900737425,-6.509884790928484,-480.7692307692316,-549.4666173612002,-61.533813747228436,1089.6212255307928,0.016395699170089817,0.8605000000000007,0.8942490740613737,0.8267509259386278,0.0674981481227459,0.0,0.0,0.8643333333333342,0.8643333333333342,0.848333333333333,0.0,0.0,0.82,0.88,0.0,0.0,-0.0007589306380201277,-0.0010296281235625988,0.0002706974855424711,0.8633396963150807,0.8640986269531008,17.954542219399187,24.559698854089717,42.00462126411313,0.7368421052631579,1.0,-0.26315789473684215,-0.022712587150054378,24.37455160846812,-40.293040293044335,-0.010500000000000731,-7.041814866347837,-12.751492083343498,5.7096772169956616,0.8525,0.86,0.88,0.88,12.0,96.0,-84.0,0.88,,0.88,0.0,0.0,51.60742725284249,21.903349146435204,-1.1074851622907023,50.89647194910352,83.33333333333333,61.11111111111114,-16.666666666666668,0.002441176470587836,0.8659809935835445,2.35294117647059,6.0975609756097615,5.918887139033066,8.749999999999991
2017-07-27,0.87,0.87,0.87,0.87,1,0.87,1.0,2017-07-27,-0.13670000000000004,-6899.333333333331,951,-0.4050471577874075,-5.579901249367272,0.0,-554.9013999698958,3.1707317073170764,1089.6212255307928,0.014756129253080836,0.8615000000000007,0.8951303434416017,0.8278696565583997,0.06726068688320197,0.0,0.0,0.8670000000000007,0.8670000000000007,0.8519999999999996,0.0,0.0,0.82,0.88,0.0,0.0,-0.0001714072768626007,-0.0008579839542225993,0.0006865766773599985,0.8643643584204529,0.8645357656973155,18.544047596796275,24.559698854089717,42.00462126411313,1.0,1.0555555555555556,-0.05555555555555558,-0.018619337155199648,24.771743463431726,46.008119079832476,-0.011500000000000732,-3.499385491497118,-10.957976330116887,7.458590838619769,0.85,0.86,0.88,0.88,8.0,92.0,-84.0,0.88,,0.88,0.0,0.0,51.60742725284249,17.062797813241687,-0.2761396776839589,46.21212121212121,83.33333333333333,55.55555555555558,-16.666666666666668,0.00014705882352894495,0.8661184641417876,2.35294117647059,0.0,0.0,8.749999999999991
2017-07-28,0.87,0.85,0.9,0.85,1337,0.8831,0.9770114942528736,2017-07-28,0.17650000000000002,-8236.333333333332,-386,-0.39596273291925466,-8.602772499457664,18.698578908003025,-535.1743992219526,-30.735632183908074,1089.6212255307928,0.018280516327772757,0.8620000000000008,0.8946190128606015,0.8293809871394,0.06523802572120152,0.0,0.0,0.8683333333333341,0.8683333333333341,0.8503333333333328,0.0,1.0,0.82,0.88,0.0,0.0,-0.0013045851873305647,-0.0009473042008441923,-0.0003572809864863724,0.8621544571249986,0.8634590423123292,17.281649599800282,32.28337632108929,32.850349537363996,1.0,0.8571428571428571,0.1428571428571429,-0.018391714537449397,25.541996358904157,23.474178403750745,-0.022000000000000797,-3.377575687650426,-9.240355669068643,5.8627799814182175,0.86,0.86,0.88,0.88,4.0,88.0,-84.0,0.82,0.82,,1.0,0.0,46.09630736329277,9.524714746133853,-1.684638549519877,35.32852165256346,37.5,68.05555555555559,-62.5,-0.0007058823529416669,0.8659419087626705,0.0,-2.298850574712641,-2.3256862164267282,6.25
2017-07-29,0.85,0.85,0.86,0.86,48,0.8598,1.011764705882353,2017-07-29,0.11017999999999999,-8188.333333333332,-338,-0.3943587014369345,-7.305233570963713,-416.6666666666674,-576.8410658886194,-30.17092630155513,1102.4402987723315,0.017452464694995482,0.8630000000000008,0.8940483493925214,0.8319516506074801,0.062096698785041315,0.0,0.0,0.8680000000000009,0.8680000000000009,0.8489999999999995,0.0,0.0,0.82,0.88,0.0,0.0,-0.0013798147731691746,-0.0010338063153091889,-0.0003460084578599857,0.8618230021826911,0.8632028169558603,16.109422888304,30.8359427667682,31.377495591771698,1.0,0.9545454545454546,0.045454545454545414,-0.01847055188995697,25.858549286531897,-40.40404040404597,-0.00300000000000078,-0.9006842160464588,-7.472649134294473,6.571964918248014,0.86,0.86,0.88,0.88,64.0,84.0,-20.0,0.8216,0.8216,,0.0,0.0,49.02733349655924,9.87031461938004,-1.7252862689627273,39.015886074709606,50.0,56.94444444444448,-50.0,-0.004382352941176948,0.8659171765721911,2.380952380952383,1.17647058823529,1.169603976319128,7.499999999999996
